id,readme,,,Biodiesel MFSP GGE,Jet-A MFSP GGE,EtOH MFSP GGE,,Biodiesel Raw ($/kg Biodiesel),Biodiesel GGE,,Jet-A Raw ($/kg Jet),Jet-A GGE,,EtOH-Raw ($/kg EtOH),EtOH GGE,,,Corn MBSP ($/kg) ,Corn GWP,,Soy MBSP ($/kg),Soy GWP,,fips,MC_Soy MFSPs
26103,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,26103,0
26105,5.298029386,,,17.43385975,15.71454223,6.705730608,,4.962979692,17.43385975,,5.451193023,15.71454223,,2.275572153,6.705730608,,,0.277832397,24.08367131,,1.116018029,33.99340239,,26105,16.95009349
26107,4.964995153,,,21.20507527,19.05391254,7.130798801,,6.036549534,21.20507527,,6.609581976,19.05391254,,2.419817933,7.130798801,,,0.277832397,31.31685989,,1.111643673,45.75383603,,26107,19.84162342
26109,21.10524126,,,72.81962969,64.75803862,8.397786178,,20.72990999,72.81962969,,22.46381493,64.75803862,,2.849766787,8.397786178,,,0.277832397,44.64376214,,1.096007719,87.79113075,,26109,65.13821117
26111,4.280679196,,,17.70672696,15.95616316,6.613079271,,5.040658099,17.70672696,,5.535008532,15.95616316,,2.244131163,6.613079271,,,0.277832397,22.20106058,,1.115645747,34.99429036,,26111,16.19915927
26113,0,,,190,190,6.905968195,,30,190,,30,190,,2.343522254,6.905968195,,,0.277832397,27.74980799,,100,0,,26113,0
26115,5.120286646,,,15.82807457,14.29263712,6.326987981,,4.505853195,15.82807457,,4.957950578,14.29263712,,2.147046832,6.326987981,,,0.277832397,15.46329587,,1.118437883,27.48763059,,26115,18.04207087
26117,6.413955317,,,22.41280523,20.12334408,6.956142325,,6.380359761,22.41280523,,6.980555415,20.12334408,,2.360548714,6.956142325,,,0.277832397,28.59202857,,1.110526837,48.75649994,,26117,23.00488664
26119,8.39990169,,,21.10977166,18.96952224,7.524155959,,6.009419001,21.10977166,,6.580307959,18.96952224,,2.553302656,7.524155959,,,0.277832397,36.46926819,,1.111736751,45.50361404,,26119,22.46119825
26121,6.142428476,,,18.42337292,16.59074561,6.929369555,,5.244669108,18.42337292,,5.755137846,16.59074561,,2.351463445,6.929369555,,,0.277832397,28.14614709,,1.114715035,37.49651028,,26121,18.24077545
26123,3.986432515,,,23.40390156,21.00094953,7.064990902,,6.662499861,23.40390156,,7.2849866,21.00094953,,2.397486194,7.064990902,,,0.277832397,30.32601214,,1.109689185,51.00849787,,26123,20.19671705
26125,3.477783917,,,20.11057043,18.08474023,6.832385953,,5.72497164,20.11057043,,6.273387307,18.08474023,,2.318552313,6.832385953,,,0.277832397,26.46170591,,1.112760533,42.75117212,,26125,17.23595147
26127,4.935133351,,,18.49789381,16.65673302,7.090985011,,5.265883324,18.49789381,,5.778028115,16.65673302,,2.406307227,7.090985011,,,0.277832397,30.72235124,,1.114621953,37.74673228,,26127,20.39349859
26129,4.775029358,,,17.70672696,15.95616316,6.824130495,,5.040658099,17.70672696,,5.535008532,15.95616316,,2.315750845,6.824130495,,,0.277832397,26.31307875,,1.115645747,34.99429036,,26129,17.61786307
26131,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,26131,0
26133,7.266146407,,,17.63779958,15.89512889,7.18200612,,5.021036212,17.63779958,,5.513836447,15.89512889,,2.437195003,7.18200612,,,0.277832397,32.0599957,,1.115738815,34.74406837,,26133,18.58847668
26135,5.600271011,,,28.32228469,25.35612428,7.074688206,,8.062639356,28.32228469,,8.795746368,25.35612428,,2.400776949,7.074688206,,,0.277832397,30.4746393,,1.106338621,60.0164896,,26135,25.63377401
26137,6.284321699,,,31.97098542,28.58700868,7.278452391,,9.101332332,31.97098542,,9.916502814,28.58700868,,2.469923793,7.278452391,,,0.277832397,33.39764017,,1.104477199,65.02092945,,26137,28.07443724
26139,4.820047502,,,16.35324345,14.75766812,6.55996269,,4.655355515,16.35324345,,5.119264457,14.75766812,,2.226106191,6.55996269,,,0.277832397,21.06158567,,1.117600238,29.73962852,,26139,15.31070795
26141,3.947657626,,,19.43617835,17.48757349,7.087712145,,5.532989242,19.43617835,,6.066237068,17.48757349,,2.405196589,7.087712145,,,0.277832397,30.67280885,,1.113505103,40.74939618,,26141,15.75045209
26143,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,26143,0
26145,8.454058676,,,17.56934925,15.83451678,6.632064242,,5.001550133,17.56934925,,5.492810807,15.83451678,,2.250573664,6.632064242,,,0.277832397,22.59739968,,1.115831888,34.49384638,,26145,17.07609907
26147,3.673394177,,,19.51823362,17.56023255,6.569047855,,5.556348307,19.51823362,,6.091441656,17.56023255,,2.229189218,6.569047855,,,0.277832397,21.25975522,,1.113412028,40.99961818,,26147,19.1440428
26149,5.382207621,,,15.82807457,14.29263712,7.058559363,,4.505853195,15.82807457,,4.957950578,14.29263712,,2.395303668,7.058559363,,,0.277832397,30.22692736,,1.118437883,27.48763059,,26149,15.44337739
26151,3.286625258,,,15.99978602,14.44468558,6.270159716,,4.554735111,15.99978602,,5.010694432,14.44468558,,2.127762309,6.270159716,,,0.277832397,13.92748186,,1.118158674,28.23829657,,26151,14.09194357
26153,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,26153,0
26155,4.645846844,,,19.51823362,17.56023255,6.860249705,,5.556348307,19.51823362,,6.091441656,17.56023255,,2.328007804,6.860249705,,,0.277832397,26.95712978,,1.113412028,40.99961818,,26155,18.71776132
26157,9.455471758,,,17.16839233,15.47947387,6.571328999,,4.887407822,17.16839233,,5.369650525,15.47947387,,2.229963318,6.571328999,,,0.277832397,21.3092976,,1.116390321,32.99251442,,26157,19.7615043
26159,3.262269485,,,15.49429926,13.99701363,6.526446467,,4.410835791,15.49429926,,4.855402206,13.99701363,,2.214732548,6.526446467,,,0.277832397,20.31844985,,1.118996314,25.98629863,,26159,16.57411126
26161,4.286809302,,,20.82847161,18.72043414,6.89152785,,5.929339981,20.82847161,,6.493902174,18.72043414,,2.338621961,6.89152785,,,0.277832397,27.50209605,,1.112015964,44.75294806,,26161,18.4719551
26163,4.95848277,,,24.98546123,22.40140318,8.090956795,,7.112729967,24.98546123,,7.77078778,22.40140318,,2.745645038,8.090956795,,,0.277832397,42.16664276,,1.108479269,54.26138377,,26163,22.44399942
26165,0,,,190,190,6.788895399,,30,190,,30,190,,2.303793907,6.788895399,,,0.277832397,25.66902771,,100,0,,26165,0
27001,5.112214812,,,22.41280523,20.12334408,6.986458868,,6.380359761,22.41280523,,6.980555415,20.12334408,,2.370836554,6.986458868,,,0.277832397,29.08745245,,1.110526837,48.75649994,,27001,21.69744338
27003,2.413935053,,,17.84603292,16.07951705,6.648899101,,5.080314987,17.84603292,,5.57779857,16.07951705,,2.256286529,6.648899101,,,0.277832397,22.94419639,,1.115459599,35.49473435,,27003,14.34485028
27005,8.432698591,,,21.49573239,19.31128625,6.617800311,,6.119292278,21.49573239,,6.698861942,19.31128625,,2.245733236,6.617800311,,,0.277832397,22.30014536,,1.111364465,46.50450201,,27005,24.99674508
27007,8.460564485,,,29.50709882,26.40526397,7.396860248,,8.399926026,29.50709882,,9.159680797,26.40526397,,2.510105189,7.396860248,,,0.277832397,34.93345418,,1.10568712,61.76804354,,27007,27.60612949
27009,7.913804203,,,19.93805144,17.93197672,6.783550974,,5.675859839,19.93805144,,6.220395411,17.93197672,,2.30198029,6.783550974,,,0.277832397,25.56994293,,1.11294667,42.25072814,,27009,19.90229885
27011,3.586868781,,,16.23390402,14.65199456,6.359347635,,4.621382592,16.23390402,,5.082607519,14.65199456,,2.158027996,6.359347635,,,0.277832397,16.30551646,,1.117786387,29.23918454,,27011,14.47881938
27013,3.455848296,,,12.69323634,11.51618195,6.049390733,,3.613443901,12.69323634,,3.99483038,11.51618195,,2.052844932,6.049390733,,,0.277832397,7.140174767,,1.124673656,10.7227571,,27013,13.14109935
27015,4.049369079,,,13.59461991,12.31434735,6.118643151,,3.870045046,13.59461991,,4.271704727,12.31434735,,2.076345559,6.118643151,,,0.277832397,9.419124594,,1.122626092,16.22764093,,27015,13.18045443
27017,0,,,190,190,6.860249705,,30,190,,30,190,,2.328007804,6.860249705,,,0.277832397,26.95712978,,100,0,,27017,0
27019,4.948940663,,,14.71177333,13.30387262,6.124882358,,4.188070416,14.71177333,,4.614959606,13.30387262,,2.078462817,6.124882358,,,0.277832397,9.617294144,,1.120392386,22.23296875,,27019,14.25847034
27021,0,,,190,190,6.851834306,,30,190,,30,190,,2.32515206,6.851834306,,,0.277832397,26.80850262,,100,0,,27021,0
27023,2.477816542,,,15.27860608,13.80595818,6.078947606,,4.349433388,15.27860608,,4.78912728,13.80595818,,2.062874979,6.078947606,,,0.277832397,8.131022518,,1.1193686,24.98541067,,27023,12.50101586
27025,7.826696428,,,19.76818674,17.78156331,6.685693954,,5.627503648,19.76818674,,6.168218737,17.78156331,,2.268772767,6.685693954,,,0.277832397,23.68733221,,1.113132829,41.75028415,,27025,20.05628134
27027,3.145422934,,,20.55389563,18.47730011,6.680730235,,5.851175132,20.55389563,,6.40956179,18.47730011,,2.267088342,6.680730235,,,0.277832397,23.58824743,,1.112295185,44.00228209,,27027,15.62596051
27029,5.240530632,,,25.11526887,22.51634651,6.914700518,,7.149682924,25.11526887,,7.81066029,22.51634651,,2.346485545,6.914700518,,,0.277832397,27.89843515,,1.108386192,54.51160577,,27029,23.63631284
27031,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,27031,0
27033,2.842160005,,,12.96862891,11.76003905,6.068508211,,3.691841212,12.96862891,,4.079421588,11.76003905,,2.059332398,6.068508211,,,0.277832397,7.784225805,,1.124022164,12.47431105,,27033,11.65184883
27035,4.231324453,,,15.27860608,13.80595818,6.594360859,,4.349433388,15.27860608,,4.78912728,13.80595818,,2.237779119,6.594360859,,,0.277832397,21.80472148,,1.1193686,24.98541067,,27035,14.19926573
27037,6.74602267,,,14.32216874,12.95877115,6.109351406,,4.077159828,14.32216874,,4.495247894,12.95877115,,2.073192429,6.109351406,,,0.277832397,9.121870268,,1.121136943,20.23119281,,27037,16.11601596
27039,3.064127869,,,13.46530572,12.19984096,5.976261194,,3.833232559,13.46530572,,4.231983786,12.19984096,,2.028028614,5.976261194,,,0.277832397,4.563970614,,1.122905309,15.47697495,,27039,12.39281556
27041,5.065830207,,,17.70672696,15.95616316,6.485206504,,5.040658099,17.70672696,,5.535008532,15.95616316,,2.200737874,6.485206504,,,0.277832397,19.37714449,,1.115645747,34.99429036,,27041,15.58472803
27043,7.852174159,,,12.61638745,11.44813296,6.016402005,,3.591566963,12.61638745,,3.971224973,11.44813296,,2.041650293,6.016402005,,,0.277832397,6.000699853,,1.124859794,10.22231311,,27043,15.11407688
27045,4.217962913,,,13.95017353,12.62926769,6.058170947,,3.971262184,13.95017353,,4.380946953,12.62926769,,2.055824474,6.058170947,,,0.277832397,7.437429092,,1.121881508,18.22941687,,27045,14.5686978
27047,1.884095296,,,13.42267209,12.16208928,6.036356987,,3.821095841,13.42267209,,4.218888166,12.16208928,,2.048421964,6.036356987,,,0.277832397,6.694293279,,1.122998379,15.22675296,,27047,11.22665034
27049,2.523085426,,,13.55127759,12.27596839,6.026331401,,3.857706582,13.55127759,,4.258391513,12.27596839,,2.045019808,6.026331401,,,0.277832397,6.347496566,,1.122719167,15.97741894,,27049,11.27130945
27051,4.627809368,,,16.35324345,14.75766812,6.243683404,,4.655355515,16.35324345,,5.119264457,14.75766812,,2.118777642,6.243683404,,,0.277832397,13.18434605,,1.117600238,29.73962852,,27051,17.66508965
27053,3.719377561,,,15.38578906,13.90089808,6.361278547,,4.379945679,15.38578906,,4.822060835,13.90089808,,2.158683246,6.361278547,,,0.277832397,16.35505885,,1.119182449,25.48585465,,27053,14.6750967
27055,3.858820151,,,14.91357432,13.48262271,6.2298443,,4.245518065,14.91357432,,4.676965944,13.48262271,,2.114081378,6.2298443,,,0.277832397,12.78800695,,1.120020096,23.23385672,,27055,14.79929446
27057,5.528206554,,,20.55389563,18.47730011,6.204342242,,5.851175132,20.55389563,,6.40956179,18.47730011,,2.105427321,6.204342242,,,0.277832397,12.04487113,,1.112295185,44.00228209,,27057,21.22527734
27059,4.083596348,,,22.20291456,19.93748869,6.824130495,,6.320609186,22.20291456,,6.916084329,19.93748869,,2.315750845,6.824130495,,,0.277832397,26.31307875,,1.110712968,48.25605596,,27059,18.85896867
27061,6.119811108,,,31.36894958,28.05391295,7.611365353,,8.929947928,31.36894958,,9.73157807,28.05391295,,2.582896936,7.611365353,,,0.277832397,37.46011594,,1.10475641,64.27026347,,27061,26.86109861
27063,2.40795786,,,13.25444184,12.01312327,6.120199598,,3.773204936,13.25444184,,4.167213577,12.01312327,,2.076873735,6.120199598,,,0.277832397,9.468666981,,1.123370654,14.22586499,,27063,10.75070065
27065,5.318823358,,,18.80145629,16.92553416,6.653747922,,5.352299897,18.80145629,,5.871272124,16.92553416,,2.257931964,6.653747922,,,0.277832397,23.04328117,,1.114249677,38.74762025,,27065,16.5439065
27067,2.309156032,,,16.35324345,14.75766812,6.177763331,,4.655355515,16.35324345,,5.119264457,14.75766812,,2.096407837,6.177763331,,,0.277832397,11.25219293,,1.117600238,29.73962852,,27067,12.17284971
27069,15.07893672,,,25.78339704,23.10796677,7.195940752,,7.339882147,25.78339704,,8.015886519,23.10796677,,2.441923684,7.195940752,,,0.277832397,32.25816525,,1.107920825,55.76271573,,27069,33.63464155
27071,5.204767581,,,25.78339704,23.10796677,190,,7.339882147,25.78339704,,8.015886519,23.10796677,,25,190,,,100,0,,1.107920825,55.76271573,,27071,23.5559983
27073,3.939741036,,,15.43987675,13.94880757,6.261246952,,4.395343077,15.43987675,,4.838680082,13.94880757,,2.124737786,6.261246952,,,0.277832397,13.67976992,,1.119089372,25.73607664,,27073,14.14770842
27075,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,27075,0
27077,5.821447365,,,26.92330596,24.11734354,190,,7.664385434,26.92330596,,8.366027651,24.11734354,,25,190,,,100,0,,1.107176267,57.76449167,,27077,23.86839724
27079,2.312957963,,,13.46530572,12.19984096,6.081949275,,3.833232559,13.46530572,,4.231983786,12.19984096,,2.063893588,6.081949275,,,0.277832397,8.230107293,,1.122905309,15.47697495,,27079,11.5635413
27081,4.628808869,,,15.77155753,14.24259182,6.376837819,,4.489764222,15.77155753,,4.940590442,14.24259182,,2.163963244,6.376837819,,,0.277832397,16.75139795,,1.118530954,27.2374086,,27081,13.9071683
27083,2.679830799,,,14.56352935,13.17256206,6.284563756,,4.1458691,14.56352935,,4.569409488,13.17256206,,2.132650282,6.284563756,,,0.277832397,14.32382096,,1.120671586,21.48230277,,27083,13.64113988
27085,6.017370562,,,15.88494969,14.34299914,6.13430894,,4.522044106,15.88494969,,4.975420582,14.34299914,,2.081661703,6.13430894,,,0.277832397,9.914548469,,1.118344814,27.73785258,,27085,14.86495994
27087,6.042941124,,,23.06476524,20.70064783,6.79157508,,6.565956314,23.06476524,,7.180815411,20.70064783,,2.30470325,6.79157508,,,0.277832397,25.7185701,,1.109968409,50.2578319,,27087,20.31604394
27089,4.776974656,,,26.3419523,23.60256121,7.100844825,,7.498888725,26.3419523,,8.187455612,23.60256121,,2.409653129,7.100844825,,,0.277832397,30.8709784,,1.107548538,56.7636037,,27089,23.43315135
27091,18.08709204,,,12.50259554,11.34737168,5.988550256,,3.559173278,12.50259554,,3.936272047,11.34737168,,2.032198875,5.988550256,,,0.277832397,5.009852102,,1.125139021,9.471647138,,27091,16.37055873
27093,4.008331373,,,16.29338062,14.70466032,6.255931949,,4.638314079,16.29338062,,5.100876664,14.70466032,,2.122934153,6.255931949,,,0.277832397,13.53114276,,1.11769332,29.48940653,,27093,15.78145273
27095,8.561984083,,,22.73451483,20.40821477,7.164755024,,6.471942361,22.73451483,,7.079373763,20.40821477,,2.431340888,7.164755024,,,0.277832397,31.81228376,,1.110247615,49.50716592,,27095,23.33727427
27097,4.350061792,,,19.35474213,17.41546283,6.603687114,,5.509806406,19.35474213,,6.041222716,17.41546283,,2.24094396,6.603687114,,,0.277832397,22.00289103,,1.113598175,40.49917419,,27097,18.58259768
27099,5.691114457,,,13.81497344,12.50951106,6.024907048,,3.932774131,13.81497344,,4.339404762,12.50951106,,2.044536457,6.024907048,,,0.277832397,6.297954178,,1.12216073,17.47875089,,27099,14.87064923
27101,6.836650745,,,13.99575076,12.6696388,6.17940605,,3.984236869,13.99575076,,4.394951225,12.6696388,,2.09696529,6.17940605,,,0.277832397,11.30173532,,1.121788452,18.47963886,,27101,12.53034034
27103,2.848673529,,,12.88890747,11.68944661,6.055236024,,3.669146533,12.88890747,,4.054933888,11.68944661,,2.054828516,6.055236024,,,0.277832397,7.338344317,,1.124208291,11.97386706,,27103,11.29320592
27105,2.994919215,,,14.04158716,12.71023943,6.186001484,,3.997285337,14.04158716,,4.409035115,12.71023943,,2.099203433,6.186001484,,,0.277832397,11.49990487,,1.121695372,18.72986086,,27105,14.09245721
27107,7.41184951,,,22.84363255,20.50483742,6.698182634,,6.50300542,22.84363255,,7.112891043,20.50483742,,2.273010767,6.698182634,,,0.277832397,23.93504414,,1.110154543,49.75738791,,27107,23.09298716
27109,2.149278231,,,13.72609552,12.43078534,6.026331401,,3.907472833,13.72609552,,4.312095721,12.43078534,,2.045019808,6.026331401,,,0.277832397,6.347496566,,1.122346873,16.97830691,,27109,11.82811617
27111,3.964194206,,,18.05869674,16.26782858,6.487344234,,5.140855007,18.05869674,,5.64312166,16.26782858,,2.201463308,6.487344234,,,0.277832397,19.42668688,,1.115180381,36.24540032,,27111,18.22801818
27113,5.369877888,,,30.59852862,27.37171314,7.511429846,,8.710628531,30.59852862,,9.494930842,27.37171314,,2.548984083,7.511429846,,,0.277832397,36.32064103,,1.105128701,63.2693755,,27113,25.86375473
27115,2.588001785,,,22.30740952,20.03001762,7.19244589,,6.350356262,22.30740952,,6.948181545,20.03001762,,2.440737711,7.19244589,,,0.277832397,32.20862286,,1.110619888,48.50627795,,27115,22.00823701
27117,6.081936615,,,14.1806719,12.83343715,6.312058294,,4.036879249,14.1806719,,4.451770979,12.83343715,,2.141980482,6.312058294,,,0.277832397,15.06695677,,1.121416158,19.48052683,,27117,14.95211999
27119,6.512445989,,,22.30740952,20.03001762,6.980346755,,6.350356262,22.30740952,,6.948181545,20.03001762,,2.368762424,6.980346755,,,0.277832397,28.98836767,,1.110619888,48.50627795,,27119,24.34681847
27121,3.01556226,,,16.35324345,14.75766812,6.255931949,,4.655355515,16.35324345,,5.119264457,14.75766812,,2.122934153,6.255931949,,,0.277832397,13.53114276,,1.117600238,29.73962852,,27121,16.23990498
27123,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,27123,0
27125,4.647291489,,,24.47836161,21.95237178,7.220617281,,6.96837151,24.47836161,,7.615023979,21.95237178,,2.450297599,7.220617281,,,0.277832397,32.60496196,,1.108851534,53.2604958,,27125,22.85789251
27127,3.396697313,,,14.04158716,12.71023943,6.12175822,,3.997285337,14.04158716,,4.409035115,12.71023943,,2.077402649,6.12175822,,,0.277832397,9.518209369,,1.121695372,18.72986086,,27127,12.65163322
27129,2.512264655,,,14.27473135,12.91675239,6.050849001,,4.063655599,14.27473135,,4.480672073,12.91675239,,2.053339791,6.050849001,,,0.277832397,7.189717154,,1.121230018,19.98097082,,27129,14.04928741
27131,2.639815797,,,14.41787097,13.04354179,6.118643151,,4.104403835,14.41787097,,4.524653851,13.04354179,,2.076345559,6.118643151,,,0.277832397,9.419124594,,1.120950806,20.73163679,,27131,12.70919078
27133,2.443263695,,,12.8493612,11.65442879,6.097085962,,3.657888706,12.8493612,,4.042786611,11.65442879,,2.069030183,6.097085962,,,0.277832397,8.725531168,,1.124301385,11.72364507,,27133,11.32977367
27135,5.309959966,,,27.07237094,24.24933914,7.412776392,,7.70682047,27.07237094,,8.411815399,24.24933914,,2.515506291,7.412776392,,,0.277832397,35.13162373,,1.107083196,58.01471366,,27135,24.87797979
27137,0,,,190,190,7.039422934,,30,190,,30,190,,2.388809771,7.039422934,,,0.277832397,29.92967304,,100,0,,27137,0
27139,6.259457294,,,14.71177333,13.30387262,6.2298443,,4.188070416,14.71177333,,4.614959606,13.30387262,,2.114081378,6.2298443,,,0.277832397,12.78800695,,1.120392386,22.23296875,,27139,14.71944906
27141,3.563913511,,,16.11609463,14.54767562,6.347826601,,4.587845236,16.11609463,,5.046420485,14.54767562,,2.154118363,6.347826601,,,0.277832397,16.00826214,,1.117972525,28.73874055,,27141,14.32819237
27143,4.999531683,,,13.38027063,12.12454332,6.087978158,,3.809025218,13.38027063,,4.205863906,12.12454332,,2.065939474,6.087978158,,,0.277832397,8.428276843,,1.123091438,14.97653097,,27143,14.58626214
27145,6.386002366,,,16.17480985,14.59966745,6.434960724,,4.604559974,16.17480985,,5.064455852,14.59966745,,2.1836871,6.434960724,,,0.277832397,18.18812719,,1.117879456,28.98896254,,27145,16.35240668
27147,2.451919881,,,13.55127759,12.27596839,6.014991308,,3.857706582,13.55127759,,4.258391513,12.27596839,,2.041171577,6.014991308,,,0.277832397,5.951157466,,1.122719167,15.97741894,,27147,11.90121253
27149,4.709915788,,,16.7834204,15.13858529,6.355495102,,4.777816031,16.7834204,,5.25140022,15.13858529,,2.156720649,6.355495102,,,0.277832397,16.20643169,,1.116948742,31.49118247,,27149,15.10177206
27151,7.792257379,,,15.82807457,14.29263712,6.202662443,,4.505853195,15.82807457,,4.957950578,14.29263712,,2.104857286,6.202662443,,,0.277832397,11.99532875,,1.118437883,27.48763059,,27151,17.11504973
27153,21.09682705,,,19.43617835,17.48757349,6.749296573,,5.532989242,19.43617835,,6.066237068,17.48757349,,2.290356149,6.749296573,,,0.277832397,24.9258919,,1.113505103,40.74939618,,27153,23.30994144
27155,10.989146,,,16.17480985,14.59966745,6.280946054,,4.604559974,16.17480985,,5.064455852,14.59966745,,2.131422625,6.280946054,,,0.277832397,14.22473619,,1.117879456,28.98896254,,27155,18.42068563
27157,6.265873273,,,13.33809974,12.08720158,6.103201173,,3.79702023,13.33809974,,4.192910486,12.08720158,,2.071105364,6.103201173,,,0.277832397,8.923700718,,1.123184508,14.72630898,,27157,14.05483879
27159,4.875221628,,,17.36681119,15.65517134,6.670856493,,4.943892659,17.36681119,,5.430597948,15.65517134,,2.263737713,6.670856493,,,0.277832397,23.39007788,,1.116111102,33.7431804,,27159,15.10025052
27161,3.600098909,,,12.92866277,11.72464951,6.003774815,,3.680463861,12.92866277,,4.067145365,11.72464951,,2.037365289,6.003774815,,,0.277832397,5.554818365,,1.124115225,12.22408905,,27161,12.09804734
27163,12.57790005,,,15.60416175,14.09432677,6.187656441,,4.442110869,15.60416175,,4.88915901,14.09432677,,2.099765038,6.187656441,,,0.277832397,11.54944726,,1.118810165,26.48674262,,27163,18.70293757
27165,5.445115309,,,12.42770433,11.28105643,5.94027008,,3.537853641,12.42770433,,3.913268055,11.28105643,,2.015815123,5.94027008,,,0.277832397,3.226326151,,1.125325152,8.971203153,,27165,11.64578141
27167,1.829081121,,,19.27391859,17.34389427,6.31763499,,5.486797986,19.27391859,,6.016396408,17.34389427,,2.143872919,6.31763499,,,0.277832397,15.21558394,,1.113691247,40.2489522,,27167,18.11981453
27169,3.281674887,,,14.36988108,13.00103361,6.226410671,,4.090742327,14.36988108,,4.509908252,13.00103361,,2.112916185,6.226410671,,,0.277832397,12.68892217,,1.12104387,20.4814148,,27169,13.12137776
27171,5.785647458,,,16.29338062,14.70466032,6.328867514,,4.638314079,16.29338062,,5.100876664,14.70466032,,2.147684647,6.328867514,,,0.277832397,15.51283826,,1.11769332,29.48940653,,27171,15.8794959
27173,4.594757488,,,15.01629832,13.573613,6.182698858,,4.274760993,15.01629832,,4.708529425,13.573613,,2.098082696,6.182698858,,,0.277832397,11.4008201,,1.119833944,23.7343007,,27173,13.91606074
28001,4.476818374,,,18.27593387,16.46018999,6.703210024,,5.202696933,18.27593387,,5.709849609,16.46018999,,2.274716799,6.703210024,,,0.277832397,24.03412892,,1.114901175,36.9960663,,28001,17.49661048
28003,2.826738156,,,18.20300431,16.39561139,6.578196415,,5.181935728,18.20300431,,5.687448041,16.39561139,,2.232293758,6.578196415,,,0.277832397,21.45792477,,1.114994238,36.74584431,,28003,14.172899
28005,1.793688629,,,14.46614063,13.08629781,190,,4.11814499,14.46614063,,4.53948542,13.08629781,,25,190,,,100,0,,1.120857739,20.98185879,,28005,10.27090606
28007,4.280140955,,,19.76818674,17.78156331,7.042596019,,5.627503648,19.76818674,,6.168218737,17.78156331,,2.389886549,7.042596019,,,0.277832397,29.97921542,,1.113132829,41.75028415,,28007,16.84808499
28009,6.527414385,,,16.23390402,14.65199456,6.65617886,,4.621382592,16.23390402,,5.082607519,14.65199456,,2.258756896,6.65617886,,,0.277832397,23.09282356,,1.117786387,29.23918454,,28009,15.73623589
28011,3.647202166,,,13.25444184,12.01312327,6.326987981,,3.773204936,13.25444184,,4.167213577,12.01312327,,2.147046832,6.326987981,,,0.277832397,15.46329587,,1.123370654,14.22586499,,28011,12.558494
28013,6.585856159,,,18.7247318,16.85759553,6.284563756,,5.330458373,18.7247318,,5.847704998,16.85759553,,2.132650282,6.284563756,,,0.277832397,14.32382096,,1.114342743,38.49739825,,28013,18.37081236
28015,6.874380913,,,12.42770433,11.28105643,6.120199598,,3.537853641,12.42770433,,3.913268055,11.28105643,,2.076873735,6.120199598,,,0.277832397,9.468666981,,1.125325152,8.971203153,,28015,13.33608435
28017,5.15937865,,,19.85279118,17.85647979,6.457741022,,5.651588397,19.85279118,,6.194206399,17.85647979,,2.191417535,6.457741022,,,0.277832397,18.73309345,,1.113039744,42.00050615,,28017,17.91726541
28019,5.57618719,,,13.85978698,12.54920558,6.865887151,,3.945531416,13.85978698,,4.353174335,12.54920558,,2.329920857,6.865887151,,,0.277832397,27.05621456,,1.122067658,17.72897289,,28019,13.86975522
28021,4.527334616,,,14.81207325,13.39271578,6.44319647,,4.216623274,14.81207325,,4.645778269,13.39271578,,2.186481879,6.44319647,,,0.277832397,18.38629674,,1.120206232,22.73341273,,28021,13.56012249
28023,0,,,190,190,7.57597852,,30,190,,30,190,,2.570888507,7.57597852,,,0.277832397,37.06377684,,100,0,,28023,0
28025,4.179393383,,,17.77613626,16.01762469,6.813196175,,5.060417174,17.77613626,,5.556328824,16.01762469,,2.312040312,6.813196175,,,0.277832397,26.1149092,,1.115552668,35.24451235,,28025,14.67152025
28027,6.64222479,,,12.81002278,11.61959509,6.109351406,,3.646690052,12.81002278,,4.030703201,11.61959509,,2.073192429,6.109351406,,,0.277832397,9.121870268,,1.124394448,11.47342308,,28027,14.37951585
28029,0,,,190,190,6.345917199,,30,190,,30,190,,2.153470413,6.345917199,,,0.277832397,15.95871975,,100,0,,28029,0
28031,12.81602565,,,19.43617835,17.48757349,6.733764151,,5.532989242,19.43617835,,6.066237068,17.48757349,,2.285085262,6.733764151,,,0.277832397,24.62863757,,1.113505103,40.74939618,,28031,21.54270509
28033,5.06815171,,,16.97396852,15.30731354,6.439071818,,4.83206027,16.97396852,,5.3099301,15.30731354,,2.185082189,6.439071818,,,0.277832397,18.28721196,,1.116669528,32.24184844,,28033,17.10790083
28035,0,,,190,190,14.5176762,,30,190,,30,190,,4.926535467,14.5176762,,,0.277832397,64.01483567,,100,0,,28035,0
28037,7.127654335,,,14.61265344,13.21607471,6.424742131,,4.159853488,14.61265344,,4.584503525,13.21607471,,2.180219448,6.424742131,,,0.277832397,17.94041525,,1.120578513,21.73252476,,28037,16.57469529
28039,0,,,190,190,7.18200612,,30,190,,30,190,,2.437195003,7.18200612,,,0.277832397,32.0599957,,100,0,,28039,0
