fips,County,ST,stover_removal,corn_yield_Mg_ha,soy_yield_Mg_ha,stover_yield_Mg_ha,dSOC_MgCO2e_ha,N2O_MgCO2e_ha,area_ha,GHG_MgCO2e_ha,corn_prod_Mt_y,soy_prod_Mt_y,stover_prod_Mt_y,dSOC_MtCO2e,N2O_MtCO2e,GHG_MtCO2e
27079,Le Sueur,MN,75pct_stover,12.062322017281833,3.527740268614479,9.139867286821705,187.4831587163181,1.0968789856107657,57829.6294,-186.38627973070732,0.3487798059814343,0.10200395617671588,0.2642775689810413,10.842081587306053,0.0634321052345185,-10.778649482071534
27081,Lincoln,MN,no_stover_BAU,11.018500626431194,3.5464060959859713,0.0,254.2008660918859,1.4901875265652886,53094.8032,-252.71067856532062,0.2925125611597205,0.09414786686682773,0.0,13.496744958418235,0.07912121345407878,-13.417623744964155
27081,Lincoln,MN,25pct_stover,11.013062210301559,3.5597502789496653,3.3303843100775197,245.796632602055,1.453782456571714,53094.8032,-244.3428501454833,0.2923681853426591,0.0945021202509888,0.08841304976196684,13.050523835228814,0.0771882934272877,-12.973335541801529
27081,Lincoln,MN,50pct_stover,10.999712349696328,3.5716376775825123,6.652835782945735,237.34317550076221,1.4312555010923111,53094.8032,-235.9119199996699,0.29201378123186805,0.09481769979647427,0.17661550330871087,12.60168919407603,0.07599222915941364,-12.525696964916616
27081,Lincoln,MN,75pct_stover,10.975004021337648,3.58464191813929,9.953503193798458,228.68820779653487,1.3723234756193334,53094.8032,-227.31588432091553,0.2913578393160655,0.09516292859303806,0.2642396466126503,12.142155387117723,0.07286324486474852,-12.069292142252975
27083,Lyon,MN,no_stover_BAU,10.887614894746148,3.4534500717826675,0.0,229.92854748427567,1.1518835046762332,113028.7998,-228.77666397959945,0.6153070221188801,0.19516965839140937,0.0,25.988547761904986,0.13019601004297232,-25.858351751862013
27083,Lyon,MN,25pct_stover,10.87770303626351,3.4626051502398854,3.1477515348837204,222.58464316481852,1.12574268817734,113028.7998,-221.45890047664116,0.6147468593848401,0.19568705215645646,0.17789328902825735,25.158475070830708,0.12724134492831038,-25.031233725902396
27083,Lyon,MN,50pct_stover,10.862668719462613,3.471767386012462,6.286165054263566,215.2018300876765,1.1134799861926181,113028.7998,-214.08835010148388,0.613897203992931,0.1962048504128859,0.3552588457140563,24.324004569573603,0.1258553064406722,-24.19814926313293
27083,Lyon,MN,75pct_stover,10.835522432951933,3.482447183150952,9.403979751937978,207.672674738291,1.0640988791282926,113028.7998,-206.6085758591627,0.6123630479012665,0.1968084127392214,0.5314602723525256,23.47299317692481,0.12027381917639618,-23.35271935774841
27085,McLeod,MN,no_stover_BAU,11.443979718919836,3.3087735425574403,0.0,203.97013293809928,1.2331495798368672,69403.649,-202.73698335826242,0.3971269757875155,0.11482047878407158,0.0,14.156271512919181,0.08558508060349541,-14.070686432315686
27085,McLeod,MN,25pct_stover,11.435900767169748,3.311759030209418,3.1043342790697674,197.73104608569932,1.210977904089027,69403.649,-196.5200681816103,0.39684662142174,0.11492408065261742,0.1077260633416131,13.7232561189347,0.08404628540215049,-13.63920983353255
27085,McLeod,MN,50pct_stover,11.418060708049644,3.3128758570969734,6.196475224806203,191.46557703057658,1.1782269416470337,69403.649,-190.28735008892954,0.3962275388210845,0.11496283658326625,0.21502899576982293,13.2884097038126,0.0817732491004142,-13.206636454712186
27085,McLeod,MN,75pct_stover,11.382330973455487,3.31423767167189,9.257562062015513,185.09896788472867,1.1262131562593702,69403.649,-183.97275472846928,0.3949876518417665,0.11501009403364655,0.32125429397392047,12.84654379733398,0.07816330259620749,-12.768380494737773
27091,Martin,MN,no_stover_BAU,12.223482510531971,4.275548516467392,0.0,211.2093398466828,1.3702417584422073,140668.8536,-209.8390980882406,0.8597316358780912,0.3007182541613244,0.0,29.71057570584567,0.19275033731491342,-29.517825368530758
27091,Martin,MN,25pct_stover,12.206334816020801,4.282300466146476,3.114745395348837,205.10305630708433,1.3382610313557506,140668.8536,-203.76479527572857,0.8585255626137065,0.3011931486717852,0.21907383200979982,28.851611800573803,0.1882516450983671,-28.663360155475434
27091,Martin,MN,50pct_stover,12.186152662109434,4.287952429680034,6.221251178294575,198.9954893490645,1.281771554037267,140668.8536,-197.71371779502724,0.857106062386761,0.30159067628721253,0.4375681356041735,27.992467358303916,0.1803053350835128,-27.8121620232204
27091,Martin,MN,75pct_stover,12.164081318876345,4.293190065850596,9.316736186046514,192.81749953844206,1.2084881703451842,140668.8536,-191.60901136809687,0.8555536871117558,0.30195906242505594,0.6552872992923996,27.123416614091177,0.16999664551161858,-26.953419968579556
27093,Meeker,MN,no_stover_BAU,10.234127026880095,3.240736433531293,0.0,171.4029095702379,1.4889787427911043,74259.881,-169.91393082744682,0.3799925275774998,0.1203283509531991,0.0,12.728359667739626,0.11057138425119699,-12.617788283488432
27093,Meeker,MN,25pct_stover,10.201171442446972,3.237535053581078,2.7515128837209306,166.49346909266276,1.4263759560291283,74259.881,-165.06709313663364,0.3787688886883552,0.12020948390612972,0.10216350965754156,12.363785202098313,0.10592250875598429,-12.257862693342329
27093,Meeker,MN,50pct_stover,10.161451748700479,3.232730675571915,5.477481968992251,161.5876739484349,1.2750753637841792,74259.881,-160.31259858465074,0.3772940988228697,0.12003109763650999,0.2033785795985051,11.999481438477575,0.09468694478064484,-11.904794493696931
27093,Meeker,MN,75pct_stover,10.116233044920039,3.2266645350391303,8.17060468217054,156.6768623930107,1.1381774787820373,74259.881,-155.53868491422867,0.37561513104201477,0.11980586219946306,0.3033740656980135,11.634805156758349,0.08452092413123412,-11.550284232627114
27099,Mower,MN,no_stover_BAU,14.18970177421977,4.321543680436923,0.0,211.43574390769237,1.7855262937299206,125938.28319999999,-209.65021761396244,0.8935133402826159,0.27212389594401776,0.0,26.627854594849634,0.2248661160408051,-26.402988478808826
27099,Mower,MN,25pct_stover,14.189082955575438,4.328215035136308,3.4210439999999998,204.22824702004942,1.7384753220925249,125938.28319999999,-202.4897716979569,0.8934743738037761,0.27254398542274716,0.21542020405583037,25.720154810650538,0.21894059744989958,-25.50121421320064
27099,Mower,MN,50pct_stover,14.188814549034246,4.33356287291251,6.8417507751937965,197.02436272929128,1.6555161169611619,125938.28319999999,-195.36884661233012,0.8934574724742774,0.2728807341769306,0.4308191733550879,24.81290999070101,0.2084928575800191,-24.604417133120986
27099,Mower,MN,75pct_stover,14.187467625340553,4.338531493265565,10.261695937984491,189.74758305435856,1.5194675725672875,125938.28319999999,-188.22811548179126,0.8933726578454849,0.2731936039354988,0.6461701845750901,23.896484851215327,0.1913591374671956,-23.70512571374813
27101,Murray,MN,no_stover_BAU,11.566079696774517,3.716375600334255,0.0,206.6811174465478,1.4707068172217461,119503.7758,-205.21041062932605,0.6910950974841369,0.2220604582654676,0.0,24.699173921425718,0.17575501775279911,-24.52341890367292
27101,Murray,MN,25pct_stover,11.547320802195925,3.7195976703389584,3.2057457209302322,200.208570934713,1.4018713692314555,119503.7758,-198.80669956548155,0.689974218118149,0.2222529830311946,0.1915493589529279,23.925680174220343,0.16752892180907486,-23.758151252411263
27101,Murray,MN,50pct_stover,11.526779287485203,3.721206171711818,6.401757643410854,193.74433105703335,1.3317452565913472,119503.7758,-192.412585800442,0.6887468238338578,0.2223490940249127,0.38251710507205355,23.15317910116069,0.15914858656640582,-22.994030514594286
27101,Murray,MN,75pct_stover,11.50133341628222,3.723333683703025,9.582685054263571,187.21971881243,1.2474634671467837,119503.7758,-185.9722553452832,0.6872263849902193,0.22247621688291722,0.5725835231433624,22.373463302299673,0.14907659449659988,-22.224386707803074
27103,Nicollet,MN,no_stover_BAU,12.02717869400921,3.501213017464608,0.0,220.29708184227476,1.2346178843524664,72115.0452,-219.0624639579223,0.43367026757347554,0.12624506750464426,0.0,15.886734014483741,0.08903452453480648,-15.797699489948934
27103,Nicollet,MN,25pct_stover,12.01483101491739,3.508868999226633,3.1316263255813976,213.67627925755735,1.210320081461055,72115.0452,-212.4659591760963,0.4332250408555646,0.12652112324005368,0.11291868700940619,15.409274536826569,0.08728228738103166,-15.321992249445538
27103,Nicollet,MN,50pct_stover,11.996504918414113,3.514863611714934,6.250090434108526,207.0294759743574,1.1656783505033195,72115.0452,-205.86379762385408,0.432564247216728,0.12673727411532884,0.22536277707991195,14.929940017623096,0.08406294693520833,-14.845877070687887
27103,Nicollet,MN,75pct_stover,11.964288851335187,3.5216248087657562,9.343305364341084,200.27623673532676,1.1330453520346966,72115.0452,-199.14319138329208,0.4314026156499465,0.1269810661307919,0.33689644433342986,14.442929864653987,0.08170961677563204,-14.361220247878357
27105,Nobles,MN,no_stover_BAU,11.678887123889666,4.156537563782568,0.0,234.60164644503257,1.9066156184889698,140102.2932,-232.69503082654361,0.8181194340404472,0.2911702222289395,0.0,32.86822865544469,0.267121220401241,-32.601107435043446
27105,Nobles,MN,25pct_stover,11.665570703149113,4.161173263716676,3.241461503875969,227.56794597146038,1.8163551373117017,140102.2932,-225.7515908341487,0.8171866034989634,0.2914949583246173,0.22706809500627195,31.882791089415296,0.25447552000297025,-31.628315569412326
27105,Nobles,MN,50pct_stover,11.649134611132167,4.164081073446057,6.475711162790697,220.5505791985772,1.7033123433479687,140102.2932,-218.84726685522924,0.8160352364075533,0.291698653730255,0.4536309920039075,30.899641912308876,0.23863796533891612,-30.661003946969963
27105,Nobles,MN,75pct_stover,11.628807937588926,4.166074806792785,9.698370899224805,213.47121939540162,1.5113280584047264,140102.2932,-211.9598913369969,0.8146113296192854,0.291838317037208,0.6793820016427705,29.90780736949608,0.21174052676000568,-29.696066842736077
27109,Olmsted,MN,no_stover_BAU,14.395587090171956,4.182926856175209,0.0,197.18875207889317,1.8182869708520737,38647.513,-195.3704651080411,0.2781768196050264,0.08082986002604026,0.0,7.620854859422801,0.07027226934373612,-7.550582590079064
27109,Olmsted,MN,25pct_stover,14.391587729454205,4.184850700442526,3.4128806201550383,190.0271555400584,1.7301817608588563,38647.513,-188.29697377919953,0.2780995369323609,0.08086703592420581,0.06594967406744495,7.344076964087428,0.06686722209515553,-7.277209741992272
27109,Olmsted,MN,50pct_stover,14.386505938793706,4.185652665599681,6.823007333333336,182.87045592622684,1.5968977368762047,38647.513,-181.27355818935064,0.2780013376470535,0.08088253290362415,0.1318461323070477,7.067488322724778,0.0617161260455937,-7.005772196679185
27109,Olmsted,MN,75pct_stover,14.379623503805306,4.185955513265007,10.228581488372095,175.6775998560587,1.4459080143963732,38647.513,-174.23169184166233,0.27786834314921055,0.08088838505816551,0.19765461802170992,6.789502324245826,0.055880748783188015,-6.733621575462638
27111,Otter Tail,MN,no_stover_BAU,9.317738239759315,2.1527089289908328,0.0,164.61270617751777,1.0287013602484472,26506.933,-163.58400481726932,0.12349233161641904,0.02853085567463088,0.0,4.36337797359615,0.027267718033114452,-4.336110255563035
27111,Otter Tail,MN,25pct_stover,9.292063397868572,2.1493048436448436,2.828204480620155,159.1121032805058,0.9958032897926036,26506.933,-158.1162999907132,0.1231520509595273,0.028485739743534674,0.037483513339049125,4.217573861145448,0.026395691083712126,-4.191178170061735
27111,Otter Tail,MN,50pct_stover,9.259006551873375,2.144020384196897,5.633869023255813,153.616824247056,0.8851447559024059,26506.933,-152.73167949115359,0.12271393315853428,0.028415702337270705,0.07466829436510863,4.071910867989489,0.02346247274000643,-4.048448395249482
27111,Otter Tail,MN,75pct_stover,9.21909060271303,2.1382158315114723,8.407483085271323,148.07309919104873,0.8465649853644606,26506.933,-147.22653420568426,0.12218490846352194,0.028338771892706942,0.11142829541996013,3.924963719359483,0.022439841347201738,-3.9025238780122806
27117,Pipestone,MN,no_stover_BAU,11.922742464222122,3.8060410788728616,0.0,277.1940759431211,1.8904490028914116,72276.9196,-275.3036269402297,0.430869549249044,0.13754446252599553,0.0,20.034733940537254,0.1366358305898827,-19.898098109947377
27117,Pipestone,MN,25pct_stover,11.921328425307054,3.8174693267034403,3.4608127131782944,268.2534435240455,1.8470382606910831,72276.9196,-266.40640526335443,0.43081844806055625,0.13795746180080531,0.1250684411105227,19.388532570010575,0.13349823586609325,-19.255034334144483
27117,Pipestone,MN,50pct_stover,11.916077678190478,3.8228715961636937,6.918741395348837,259.33841705806464,1.7511404893981577,72276.9196,-257.5872765686665,0.43062869414696386,0.13815269149852347,0.25003265778240985,18.744181918897002,0.1265670403605353,-18.617614878536468
27117,Pipestone,MN,75pct_stover,11.909552013589366,3.8290620724963205,10.372168062015508,250.21477025110886,1.6570191167630468,72276.9196,-248.5577511343458,0.43039286667910825,0.13837640577861293,0.3748341785479913,18.084752832171866,0.11976423747794572,-17.964988594693917
27121,Pope,MN,no_stover_BAU,10.692497450714095,3.341523583213703,0.0,183.18620816661797,1.2087685082583706,57991.5038,-181.9774396583596,0.31003700327228834,0.09688998878686354,0.0,10.623243687002017,0.07009830353998563,-10.55314538346203
27121,Pope,MN,25pct_stover,10.680985351599654,3.3453097729671843,2.9510584186046502,177.43142860959495,1.1577261908866991,57991.5038,-176.27370241870824,0.3097032013025178,0.0969997722056018,0.08556815774826677,10.289515366452752,0.06713828279816554,-10.222377083654587
27121,Pope,MN,50pct_stover,10.66543693763749,3.347749620577486,5.8889865891472875,171.66653141355516,1.1015975445455841,57991.5038,-170.56493386900956,0.3092523633488324,0.09707051742158392,0.17075559408134197,9.955200308802002,0.06388329819058591,-9.891317010611417
27121,Pope,MN,75pct_stover,10.639658189428303,3.3503314566940023,8.80511268217054,165.8352278546953,1.0267500973477544,57991.5038,-164.80847775734753,0.30850488916146623,0.09714537970106488,0.25531086278376053,9.617034246309426,0.059542782171992666,-9.557491464137435
27127,Redwood,MN,no_stover_BAU,11.463986829812558,3.4061640649367604,0.0,221.77618725074493,1.2280299433925892,171748.7384,-220.54815730735234,0.9844626375272613,0.2925021904681521,0.0,38.0897803674776,0.2109125934951006,-37.8788677739825
27127,Redwood,MN,25pct_stover,11.455139286503057,3.413564759093307,3.034678418604652,215.16410820680352,1.2002737143642463,171748.7384,-213.96383449243928,0.983702860326588,0.29313772041048763,0.26060109492252803,36.95416413347959,0.20614549617674124,-36.74801863730285
27127,Redwood,MN,50pct_stover,11.441892933691326,3.420144406930526,6.060205457364343,208.51641002167153,1.1590057530449058,171748.7384,-207.35740426862662,0.98256533813468,0.29370274351806697,0.5204163208735604,35.8124303569192,0.19905777588380452,-35.6133725810354
27127,Redwood,MN,75pct_stover,11.414550536684954,3.4277686619374816,9.066264899224807,201.73839607794756,1.1138102853180551,171748.7384,-200.6245857926295,0.9802173270393418,0.29435747160740927,0.7785597792210319,34.648315013227,0.19129551132032,-34.45701950190668
27129,Renville,MN,no_stover_BAU,11.488386663644924,3.44650531064375,0.0,234.08924981179666,1.346177107874634,173448.4196,-232.74307270392202,0.9963212552814644,0.29889544963708276,0.0,40.602410425205726,0.23349229186255396,-40.36891813334317
27129,Renville,MN,25pct_stover,11.479495717347467,3.4552768111285475,3.1042056434108534,226.9587202390981,1.3104603923609623,173448.4196,-225.64825984673715,0.9955501949894431,0.29965615108538707,0.2692097814815068,39.365631339910095,0.2272972840034048,-39.1383340559067
27129,Renville,MN,50pct_stover,11.460128565035218,3.4613417637875643,6.19318995348837,219.79041094394967,1.3243385068751337,173448.4196,-218.46607243707453,0.9938705940090872,0.3001821293122147,0.5370995048575776,38.12229942146261,0.22970442103291563,-37.892595000429694
27129,Renville,MN,75pct_stover,11.427128454498398,3.4684394148058852,9.251627720930228,212.4711785965819,1.258822703876633,173448.4196,-211.21235589270526,0.9910086854994687,0.3007976674882148,0.8023401034614489,36.85279013812647,0.2183408085440008,-36.63444932958247
27131,Rice,MN,no_stover_BAU,13.264131117601737,3.681340496530571,0.0,214.9583327667655,1.6669725004926108,50707.1558,-213.29136026627287,0.3362931815659297,0.0933351530552125,0.0,10.899925670112623,0.0845274342967944,-10.815398235815827
27131,Rice,MN,25pct_stover,13.263371529082825,3.6863661047517353,3.1975409302325586,207.99932411444047,1.587417596851574,50707.1558,-206.4119065175889,0.3362739232792435,0.09346257020474269,0.08106910306308963,10.547054134165629,0.08049343140321435,-10.466560702762415
27131,Rice,MN,50pct_stover,13.262017377596065,3.6901769541631855,6.394407968992249,201.02917349147822,1.499485863289784,50707.1558,-199.52968762818844,0.33623959069403553,0.09355918887216105,0.16212112056622577,10.193617620577616,0.07603466328973257,-10.117582957287883
27131,Rice,MN,75pct_stover,13.257362968694755,3.6936107814625045,9.587723937984494,193.95399535129062,1.382063136385379,50707.1558,-192.57193221490525,0.33612158477537774,0.09364624868008949,0.24308310574538464,9.834855460310369,0.07008049078213005,-9.764774969528238
27133,Rock,MN,no_stover_BAU,12.638849540104351,4.270996569152114,0.0,309.45427033340445,1.98829942489648,91539.9732,-307.465970908508,0.5784799740899922,0.1954834557387382,0.0,28.327435612945393,0.18200887606859917,-28.145426736876797
27133,Rock,MN,25pct_stover,12.634487612273011,4.287834544485845,3.489767441860466,300.1189634324625,1.9562631853519674,91539.9732,-298.16270024711054,0.5782803287116016,0.19625412964413422,0.15972660905106978,27.472881869419396,0.1790762795592657,-27.293805589860128
27133,Rock,MN,50pct_stover,12.625471710294853,4.297611392160527,6.977137581395349,290.7986399636828,1.9226379016955812,91539.9732,-288.8760020619872,0.5778676709988745,0.19670161583119464,0.3193434936068215,26.619699708871966,0.1759982219945177,-26.44370148687745
27133,Rock,MN,75pct_stover,12.617792424706474,4.3057985188969825,10.461901410852713,281.23595462764564,1.7870348447776114,91539.9732,-279.448919782868,0.5775161902003968,0.1970763405122147,0.4788410873852497,25.744331749491096,0.1635851217984087,-25.580746627692683
27139,Scott,MN,no_stover_BAU,12.076573449970109,3.456712664822875,0.0,171.91406115658347,1.484958253016349,17158.6864,-170.42910290356713,0.10360906830730157,0.029656324295302006,0.0,2.9498194631362367,0.025479932980599383,-2.924339530155638
27139,Scott,MN,25pct_stover,12.041611944639978,3.4491944764179365,3.026356589147287,166.77187169519894,1.3878114514171487,17158.6864,-165.3840602437818,0.10330912155428576,0.02959182317673378,0.025964151823875965,2.8615862467589546,0.02381302147719569,-2.837773225281759
27139,Scott,MN,50pct_stover,11.994694691373105,3.44017265033201,6.029922480620155,161.63208282350377,1.2490303062754335,17158.6864,-160.38305251722832,0.10290660233650795,0.029514421834451906,0.051732774430635654,2.7733942213473273,0.02143171932947611,-2.7519625020178506
27139,Scott,MN,75pct_stover,11.941618416441864,3.4284442764203034,9.003255813953485,156.5002538018311,1.1241272756478902,17158.6864,-155.3761265261832,0.10245124275809527,0.029413800089485447,0.0772420215453023,2.6853387765060273,0.0192885473965285,-2.666050229109499
27143,Sibley,MN,no_stover_BAU,11.85050112534828,3.3749147749771398,0.0,252.37904791297632,1.2490303062754335,102547.43239999999,-251.13001760670087,0.6076192315288883,0.17304442237136472,0.0,25.880823355032298,0.1280848508983313,-25.752738504133966
27143,Sibley,MN,25pct_stover,11.839451115891602,3.3944620648299777,3.1308527131782946,244.54301777967896,1.235152191761262,102547.43239999999,-243.3078655879177,0.6070526564799993,0.17404668456375824,0.16053045347950384,25.077258584653624,0.12666168588834983,-24.950596898765273
27143,Sibley,MN,50pct_stover,11.823691266338644,3.411904261929438,6.249302325581396,236.64747829145116,1.2212740772470905,102547.43239999999,-235.42620421420406,0.6062445904266661,0.17494101082774044,0.3204249538898605,24.267591282723053,0.12523852087836837,-24.142352761844684
27143,Sibley,MN,75pct_stover,11.800685508945248,3.4300982778693907,9.34728682170543,228.53651746531196,1.179639733704576,102547.43239999999,-227.35687773160737,0.6050649997511112,0.17587388563758385,0.47927013173612415,23.435833075705492,0.12096902584842399,-23.314864049857068
27145,Stearns,MN,no_stover_BAU,9.53630170254516,3.0408857841129415,0.0,158.58390797484924,0.9672449057453415,36381.2714,-157.6166630691039,0.17347139019628877,0.055315645504107364,0.0,5.769484195705614,0.035189599426188684,-5.734294596279425
27145,Stearns,MN,25pct_stover,9.503731310572835,3.044669673300772,2.6739167441860454,153.8521034144939,0.9539094255086742,36381.2714,-152.89819398898524,0.17287891406131398,0.05538447685385235,0.04864024538561844,5.597335129783569,0.034704437700449155,-5.56263069208312
27145,Stearns,MN,50pct_stover,9.462389910192577,3.0463823767649236,5.318070790697675,149.12462992224803,0.9080325423591774,36381.2714,-148.21659737988887,0.17212688770766887,0.05541563201863086,0.09673908838039234,5.425343633625865,0.03303537836360123,-5.392308255262265
27145,Stearns,MN,75pct_stover,9.416790035430177,3.0468899447005175,7.926008744186044,144.33152231161577,0.8753287655065324,36381.2714,-143.45619354610923,0.17129739699790042,0.055424865002040254,0.1441791376205028,5.2509642847940485,0.03184557338212011,-5.2191187114119275
27147,Steele,MN,no_stover_BAU,13.24999273919055,3.9152929117712625,0.0,205.99759813813313,1.5353469111944025,58922.2816,-204.46225122693872,0.39035990168827045,0.11534899574693515,0.0,12.137848486418717,0.09046614305508678,-12.04738234336363
27147,Steele,MN,25pct_stover,13.246415887358951,3.9187729007473866,3.2118501550387606,199.63859642310672,1.4576766555043903,58922.2816,-198.18091976760232,0.39025452355283896,0.11545152019214318,0.09462476964609876,11.763161596671047,0.08588963437737587,-11.677271962293672
27147,Steele,MN,50pct_stover,13.241528305143339,3.920398769135462,6.421322015503876,193.26732603962432,1.3929921515652883,58922.2816,-191.87433388805903,0.39011052980501326,0.11549942012964654,0.1891794720208995,11.387751808985756,0.0820782758211198,-11.305673533164637
27147,Steele,MN,75pct_stover,13.233998303371237,3.9215267379782315,9.62608728682171,186.8194237667506,1.296943108824159,58922.2816,-185.52248065792642,0.38988868736258114,0.11553265137854138,0.2835955129101444,11.00782669553421,0.07641884707731654,-10.931407848456894
27149,Stevens,MN,no_stover_BAU,11.264049498458878,3.499496735342775,0.0,205.6463950126192,1.816617433676019,74502.6926,-203.82977757894318,0.41960100860743293,0.13036096476397313,0.0,15.321210151923339,0.1353428902329653,-15.185867261690374
27149,Stevens,MN,25pct_stover,11.2494735396732,3.499455265015533,3.033724914728682,199.66549170765418,1.6784025156064823,74502.6926,-197.9870891920477,0.4190580345190531,0.13035941993845188,0.11301033737749609,14.875616751523207,0.12504550667929645,-14.750571244843911
27149,Stevens,MN,50pct_stover,11.22766645469908,3.4993677833752526,6.051854961240311,193.68817920474655,1.5266633749428855,74502.6926,-192.16151582980365,0.41824569124488864,0.1303561611295749,0.22543974491853588,14.430290875544943,0.11374053212704834,-14.316550343417893
27149,Stevens,MN,75pct_stover,11.196993295006154,3.500335148677316,9.043097612403098,187.7196766385744,1.387953008185193,74502.6926,-186.3317236303892,0.41710307475105224,0.13039219678944067,0.336867560784331,13.98562136357511,0.1034062363120667,-13.882215127263041
27151,Swift,MN,no_stover_BAU,10.402225295739774,3.2207919126758866,0.0,230.89364384658893,1.1935178482187476,108860.534,-229.70012599837017,0.5661959002412699,0.17530856375838919,0.0,25.13520536634548,0.1299269902956238,-25.00527837604986
27151,Swift,MN,25pct_stover,10.392081024763147,3.2379333822391487,2.8288372093023253,223.65788748245137,1.1518835046762332,108860.534,-222.50600397777515,0.5656437448634917,0.1762415785234899,0.15397436460186045,24.34751706465157,0.12539465342484624,-24.222122411226724
27151,Swift,MN,50pct_stover,10.380668719914455,3.2460530257164835,5.645116279069767,216.30462857036224,1.1380053901620615,108860.534,-215.1666231802002,0.565022570063492,0.17668353288590605,0.3072651863158139,23.54703737284129,0.12388387446792035,-23.42315349837337
27151,Swift,MN,75pct_stover,10.361648211833291,3.2583828547005824,8.441395348837215,208.76298654107302,1.096371046619547,108860.534,-207.66661549445348,0.5639872787301585,0.1773546487695749,0.45946740268976777,22.72605019429602,0.11935153759714279,-22.606698656698878
27155,Traverse,MN,no_stover_BAU,9.617324320901272,3.182131102368417,0.0,176.67839853367803,1.2792387981384308,27397.2422,-175.3991597355396,0.13174408186784134,0.04359080826187025,0.0,4.840500876135302,0.03504761518423549,-4.805453260951066
27155,Traverse,MN,25pct_stover,9.602543103661244,3.1819794454719115,2.9333879224806214,171.13794093293163,1.1990010912632967,27397.2422,-169.93893984166834,0.13154159957347342,0.04358873077150783,0.040183369689378204,4.688707617348822,0.03284932329540484,-4.6558582940534174
27155,Traverse,MN,50pct_stover,9.583493467030564,3.1812516096524295,5.8535739534883735,165.59674790521652,1.084825843155208,27397.2422,-164.5119220620613,0.13128064581917703,0.04357876042439374,0.08018589166966625,4.5368942098915594,0.029721236369742447,-4.507172973521818
27155,Traverse,MN,75pct_stover,9.553180664449307,3.1836029982579577,8.748497596899224,160.04109078133177,0.9930429328157347,27397.2422,-159.04804784851603,0.1308654022221373,0.04361097120595972,0.11984235377418301,4.384684526088334,0.027206637745351012,-4.3574778883429826
27157,Wabasha,MN,no_stover_BAU,14.217961358240593,3.778514134210785,0.0,225.79761988546105,1.4016895659313202,16511.1888,-224.39593031952973,0.11737772216850743,0.031193880126711405,0.0,3.7281871325194818,0.023143561062082076,-3.7050435714573995
27157,Wabasha,MN,25pct_stover,14.216685861083445,3.78955892435996,3.2756748837209297,217.51360542560494,1.3600552223888058,16511.1888,-216.15355020321613,0.11736719218131966,0.03128506143441611,0.027042643226267156,3.591408205750867,0.022456128555287558,-3.5689520771955796
27157,Wabasha,MN,50pct_stover,14.214975247160462,3.8020003984418733,6.549999178294575,209.2391019252125,1.341455773316913,16511.1888,-207.8976461518956,0.11735307004659651,0.0313877731981745,0.05407413653633329,3.454786316229627,0.022149029540085553,-3.4326372866895416
27157,Wabasha,MN,75pct_stover,14.212241239328877,3.8132854698924694,9.822095395348837,200.8313492593399,1.3322989933604628,16511.1888,-199.49905026597943,0.11733049918685254,0.031480938170845636,0.08108723574210765,3.315964324579701,0.021997840217424545,-3.2939664843622767
27161,Waseca,MN,no_stover_BAU,12.794300058713747,3.866951110691271,0.0,208.10306444810908,1.449570448816663,63211.953199999996,-206.6534939992924,0.40437634826908525,0.12221876631785232,0.0,13.154601170670453,0.09163017937070189,-13.062970991299752
27161,Waseca,MN,25pct_stover,12.78729574755547,3.8694854769662,3.1413843100775196,201.95116279324182,1.3826349147033625,63211.953199999996,-200.56852787853845,0.4041549701745176,0.12229886743903355,0.09928651899591723,12.765727451171982,0.08739905352091494,-12.678328397651066
27161,Waseca,MN,50pct_stover,12.776121253402108,3.870646601019836,6.276639100775195,195.78547057186373,1.3207912608053116,63211.953199999996,-194.4646793110584,0.4038017893737897,0.12233556589870245,0.1983793085457458,12.375982003028625,0.08348979536499435,-12.292492207663631
27161,Waseca,MN,75pct_stover,12.760520433411473,3.8716639622747917,9.402667782945732,189.54585058639782,1.2713490900371238,63211.953199999996,-188.2745014963607,0.40330871022222486,0.12236772059472034,0.29718049792535667,11.98156343652157,0.08036445918028925,-11.90119897734128
27163,Washington,MN,no_stover_BAU,11.964709856695476,3.3712228031607476,0.0,187.61655483579136,1.1161001742128933,16349.3144,-186.50045466157846,0.09780740157594664,0.027558590760662187,0.0,3.067402041655193,0.018247472650101362,-3.0491545690050916
27163,Washington,MN,25pct_stover,11.95323143293773,3.37807770691185,2.9747693333333336,181.34547412430675,1.1146374209430998,16349.3144,-180.23083670336365,0.09771356939653073,0.027614627248966444,0.024317719549072535,2.9648741714753553,0.01822355763700388,-2.9466506138383517
27163,Washington,MN,50pct_stover,11.936613812814624,3.3842917302105606,5.941582666666667,175.07969858968875,1.100759306428928,16349.3144,-173.97893928325982,0.0975777260485445,0.027665424759266213,0.04857040152546187,2.8624330373000575,0.017996659979532485,-2.844436377320525
27163,Washington,MN,75pct_stover,11.917269666259768,3.3903557806869693,8.897241581395349,168.70316942389422,1.0759285839401727,16349.3144,-167.62724083995406,0.097419594281632,0.02771499629315435,0.07273189995349287,2.758181157187713,0.017590694690784673,-2.740590462496929
27165,Watonwan,MN,no_stover_BAU,11.845890662878032,3.8091285582687404,0.0,194.38094812421573,1.622894220984151,87007.48999999999,-192.75805390323157,0.5153406066957268,0.1657113574711409,0.0,16.912598400108216,0.14120395270333627,-16.77139444740488
